,City,Country,Long,Lat,date,type,value
25525,N.A.,Iran,53.0,32.0,2020-03-07,died,145
25526,N.A.,Iran,53.0,32.0,2020-03-07,recovered,1669
25527,N.A.,Iran,53.0,32.0,2020-03-07,currently ill,4009
25528,N.A.,Iran,53.0,32.0,2020-03-08,confirmed,6566
25529,N.A.,Iran,53.0,32.0,2020-03-08,died,194
25530,N.A.,Iran,53.0,32.0,2020-03-08,recovered,2134
25531,N.A.,Iran,53.0,32.0,2020-03-08,currently ill,4238
25532,N.A.,Iran,53.0,32.0,2020-03-09,confirmed,7161
25533,N.A.,Iran,53.0,32.0,2020-03-09,died,237
25534,N.A.,Iran,53.0,32.0,2020-03-09,recovered,2394
25535,N.A.,Iran,53.0,32.0,2020-03-09,currently ill,4530
25536,N.A.,Iraq,44.0,33.0,2020-01-22,confirmed,0
25537,N.A.,Iraq,44.0,33.0,2020-01-22,died,0
25538,N.A.,Iraq,44.0,33.0,2020-01-22,recovered,0
25539,N.A.,Iraq,44.0,33.0,2020-01-22,currently ill,0
25540,N.A.,Iraq,44.0,33.0,2020-01-23,confirmed,0
25541,N.A.,Iraq,44.0,33.0,2020-01-23,died,0
25542,N.A.,Iraq,44.0,33.0,2020-01-23,recovered,0
25543,N.A.,Iraq,44.0,33.0,2020-01-23,currently ill,0
25544,N.A.,Iraq,44.0,33.0,2020-01-24,confirmed,0
25545,N.A.,Iraq,44.0,33.0,2020-01-24,died,0
25546,N.A.,Iraq,44.0,33.0,2020-01-24,recovered,0
25547,N.A.,Iraq,44.0,33.0,2020-01-24,currently ill,0
25548,N.A.,Iraq,44.0,33.0,2020-01-25,confirmed,0
25549,N.A.,Iraq,44.0,33.0,2020-01-25,died,0
25550,N.A.,Iraq,44.0,33.0,2020-01-25,recovered,0
25551,N.A.,Iraq,44.0,33.0,2020-01-25,currently ill,0
25552,N.A.,Iraq,44.0,33.0,2020-01-26,confirmed,0
25553,N.A.,Iraq,44.0,33.0,2020-01-26,died,0
25554,N.A.,Iraq,44.0,33.0,2020-01-26,recovered,0
25555,N.A.,Iraq,44.0,33.0,2020-01-26,currently ill,0
25556,N.A.,Iraq,44.0,33.0,2020-01-27,confirmed,0
25557,N.A.,Iraq,44.0,33.0,2020-01-27,died,0
25558,N.A.,Iraq,44.0,33.0,2020-01-27,recovered,0
25559,N.A.,Iraq,44.0,33.0,2020-01-27,currently ill,0
25560,N.A.,Iraq,44.0,33.0,2020-01-28,confirmed,0
25561,N.A.,Iraq,44.0,33.0,2020-01-28,died,0
25562,N.A.,Iraq,44.0,33.0,2020-01-28,recovered,0
25563,N.A.,Iraq,44.0,33.0,2020-01-28,currently ill,0
25564,N.A.,Iraq,44.0,33.0,2020-01-29,confirmed,0
25565,N.A.,Iraq,44.0,33.0,2020-01-29,died,0
25566,N.A.,Iraq,44.0,33.0,2020-01-29,recovered,0
25567,N.A.,Iraq,44.0,33.0,2020-01-29,currently ill,0
25568,N.A.,Iraq,44.0,33.0,2020-01-30,confirmed,0
25569,N.A.,Iraq,44.0,33.0,2020-01-30,died,0
25570,N.A.,Iraq,44.0,33.0,2020-01-30,recovered,0
25571,N.A.,Iraq,44.0,33.0,2020-01-30,currently ill,0
25572,N.A.,Iraq,44.0,33.0,2020-01-31,confirmed,0
25573,N.A.,Iraq,44.0,33.0,2020-01-31,died,0
25574,N.A.,Iraq,44.0,33.0,2020-01-31,recovered,0
25575,N.A.,Iraq,44.0,33.0,2020-01-31,currently ill,0
25576,N.A.,Iraq,44.0,33.0,2020-02-01,confirmed,0
25577,N.A.,Iraq,44.0,33.0,2020-02-01,died,0
25578,N.A.,Iraq,44.0,33.0,2020-02-01,recovered,0
25579,N.A.,Iraq,44.0,33.0,2020-02-01,currently ill,0
25580,N.A.,Iraq,44.0,33.0,2020-02-02,confirmed,0
25581,N.A.,Iraq,44.0,33.0,2020-02-02,died,0
25582,N.A.,Iraq,44.0,33.0,2020-02-02,recovered,0
25583,N.A.,Iraq,44.0,33.0,2020-02-02,currently ill,0
25584,N.A.,Iraq,44.0,33.0,2020-02-03,confirmed,0
25585,N.A.,Iraq,44.0,33.0,2020-02-03,died,0
25586,N.A.,Iraq,44.0,33.0,2020-02-03,recovered,0
25587,N.A.,Iraq,44.0,33.0,2020-02-03,currently ill,0
25588,N.A.,Iraq,44.0,33.0,2020-02-04,confirmed,0
25589,N.A.,Iraq,44.0,33.0,2020-02-04,died,0
25590,N.A.,Iraq,44.0,33.0,2020-02-04,recovered,0
25591,N.A.,Iraq,44.0,33.0,2020-02-04,currently ill,0
25592,N.A.,Iraq,44.0,33.0,2020-02-05,confirmed,0
25593,N.A.,Iraq,44.0,33.0,2020-02-05,died,0
25594,N.A.,Iraq,44.0,33.0,2020-02-05,recovered,0
25595,N.A.,Iraq,44.0,33.0,2020-02-05,currently ill,0
25596,N.A.,Iraq,44.0,33.0,2020-02-06,confirmed,0
25597,N.A.,Iraq,44.0,33.0,2020-02-06,died,0
25598,N.A.,Iraq,44.0,33.0,2020-02-06,recovered,0
25599,N.A.,Iraq,44.0,33.0,2020-02-06,currently ill,0
25600,N.A.,Iraq,44.0,33.0,2020-02-07,confirmed,0
25601,N.A.,Iraq,44.0,33.0,2020-02-07,died,0
25602,N.A.,Iraq,44.0,33.0,2020-02-07,recovered,0
25603,N.A.,Iraq,44.0,33.0,2020-02-07,currently ill,0
25604,N.A.,Iraq,44.0,33.0,2020-02-08,confirmed,0
25605,N.A.,Iraq,44.0,33.0,2020-02-08,died,0
25606,N.A.,Iraq,44.0,33.0,2020-02-08,recovered,0
25607,N.A.,Iraq,44.0,33.0,2020-02-08,currently ill,0
25608,N.A.,Iraq,44.0,33.0,2020-02-09,confirmed,0
25609,N.A.,Iraq,44.0,33.0,2020-02-09,died,0
25610,N.A.,Iraq,44.0,33.0,2020-02-09,recovered,0
25611,N.A.,Iraq,44.0,33.0,2020-02-09,currently ill,0
25612,N.A.,Iraq,44.0,33.0,2020-02-10,confirmed,0
25613,N.A.,Iraq,44.0,33.0,2020-02-10,died,0
25614,N.A.,Iraq,44.0,33.0,2020-02-10,recovered,0
25615,N.A.,Iraq,44.0,33.0,2020-02-10,currently ill,0
25616,N.A.,Iraq,44.0,33.0,2020-02-11,confirmed,0
25617,N.A.,Iraq,44.0,33.0,2020-02-11,died,0
25618,N.A.,Iraq,44.0,33.0,2020-02-11,recovered,0
25619,N.A.,Iraq,44.0,33.0,2020-02-11,currently ill,0
25620,N.A.,Iraq,44.0,33.0,2020-02-12,confirmed,0
25621,N.A.,Iraq,44.0,33.0,2020-02-12,died,0
25622,N.A.,Iraq,44.0,33.0,2020-02-12,recovered,0
25623,N.A.,Iraq,44.0,33.0,2020-02-12,currently ill,0
25624,N.A.,Iraq,44.0,33.0,2020-02-13,confirmed,0
25625,N.A.,Iraq,44.0,33.0,2020-02-13,died,0
25626,N.A.,Iraq,44.0,33.0,2020-02-13,recovered,0
25627,N.A.,Iraq,44.0,33.0,2020-02-13,currently ill,0
25628,N.A.,Iraq,44.0,33.0,2020-02-14,confirmed,0
25629,N.A.,Iraq,44.0,33.0,2020-02-14,died,0
25630,N.A.,Iraq,44.0,33.0,2020-02-14,recovered,0
25631,N.A.,Iraq,44.0,33.0,2020-02-14,currently ill,0
25632,N.A.,Iraq,44.0,33.0,2020-02-15,confirmed,0
25633,N.A.,Iraq,44.0,33.0,2020-02-15,died,0
25634,N.A.,Iraq,44.0,33.0,2020-02-15,recovered,0
25635,N.A.,Iraq,44.0,33.0,2020-02-15,currently ill,0
25636,N.A.,Iraq,44.0,33.0,2020-02-16,confirmed,0
25637,N.A.,Iraq,44.0,33.0,2020-02-16,died,0
25638,N.A.,Iraq,44.0,33.0,2020-02-16,recovered,0
25639,N.A.,Iraq,44.0,33.0,2020-02-16,currently ill,0
25640,N.A.,Iraq,44.0,33.0,2020-02-17,confirmed,0
25641,N.A.,Iraq,44.0,33.0,2020-02-17,died,0
25642,N.A.,Iraq,44.0,33.0,2020-02-17,recovered,0
25643,N.A.,Iraq,44.0,33.0,2020-02-17,currently ill,0
25644,N.A.,Iraq,44.0,33.0,2020-02-18,confirmed,0
25645,N.A.,Iraq,44.0,33.0,2020-02-18,died,0
25646,N.A.,Iraq,44.0,33.0,2020-02-18,recovered,0
25647,N.A.,Iraq,44.0,33.0,2020-02-18,currently ill,0
25648,N.A.,Iraq,44.0,33.0,2020-02-19,confirmed,0
25649,N.A.,Iraq,44.0,33.0,2020-02-19,died,0
25650,N.A.,Iraq,44.0,33.0,2020-02-19,recovered,0
25651,N.A.,Iraq,44.0,33.0,2020-02-19,currently ill,0
25652,N.A.,Iraq,44.0,33.0,2020-02-20,confirmed,0
25653,N.A.,Iraq,44.0,33.0,2020-02-20,died,0
25654,N.A.,Iraq,44.0,33.0,2020-02-20,recovered,0
25655,N.A.,Iraq,44.0,33.0,2020-02-20,currently ill,0
25656,N.A.,Iraq,44.0,33.0,2020-02-21,confirmed,0
25657,N.A.,Iraq,44.0,33.0,2020-02-21,died,0
25658,N.A.,Iraq,44.0,33.0,2020-02-21,recovered,0
25659,N.A.,Iraq,44.0,33.0,2020-02-21,currently ill,0
25660,N.A.,Iraq,44.0,33.0,2020-02-22,confirmed,0
25661,N.A.,Iraq,44.0,33.0,2020-02-22,died,0
25662,N.A.,Iraq,44.0,33.0,2020-02-22,recovered,0
25663,N.A.,Iraq,44.0,33.0,2020-02-22,currently ill,0
25664,N.A.,Iraq,44.0,33.0,2020-02-23,confirmed,0
25665,N.A.,Iraq,44.0,33.0,2020-02-23,died,0
25666,N.A.,Iraq,44.0,33.0,2020-02-23,recovered,0
25667,N.A.,Iraq,44.0,33.0,2020-02-23,currently ill,0
25668,N.A.,Iraq,44.0,33.0,2020-02-24,confirmed,1
25669,N.A.,Iraq,44.0,33.0,2020-02-24,died,0
25670,N.A.,Iraq,44.0,33.0,2020-02-24,recovered,0
25671,N.A.,Iraq,44.0,33.0,2020-02-24,currently ill,1
25672,N.A.,Iraq,44.0,33.0,2020-02-25,confirmed,1
25673,N.A.,Iraq,44.0,33.0,2020-02-25,died,0
25674,N.A.,Iraq,44.0,33.0,2020-02-25,recovered,0
25675,N.A.,Iraq,44.0,33.0,2020-02-25,currently ill,1
25676,N.A.,Iraq,44.0,33.0,2020-02-26,confirmed,5
25677,N.A.,Iraq,44.0,33.0,2020-02-26,died,0
25678,N.A.,Iraq,44.0,33.0,2020-02-26,recovered,0
25679,N.A.,Iraq,44.0,33.0,2020-02-26,currently ill,5
25680,N.A.,Iraq,44.0,33.0,2020-02-27,confirmed,7
25681,N.A.,Iraq,44.0,33.0,2020-02-27,died,0
25682,N.A.,Iraq,44.0,33.0,2020-02-27,recovered,0
25683,N.A.,Iraq,44.0,33.0,2020-02-27,currently ill,7
25684,N.A.,Iraq,44.0,33.0,2020-02-28,confirmed,7
25685,N.A.,Iraq,44.0,33.0,2020-02-28,died,0
25686,N.A.,Iraq,44.0,33.0,2020-02-28,recovered,0
25687,N.A.,Iraq,44.0,33.0,2020-02-28,currently ill,7
25688,N.A.,Iraq,44.0,33.0,2020-02-29,confirmed,13
25689,N.A.,Iraq,44.0,33.0,2020-02-29,died,0
25690,N.A.,Iraq,44.0,33.0,2020-02-29,recovered,0
25691,N.A.,Iraq,44.0,33.0,2020-02-29,currently ill,13
25692,N.A.,Iraq,44.0,33.0,2020-03-01,confirmed,19
25693,N.A.,Iraq,44.0,33.0,2020-03-01,died,0
25694,N.A.,Iraq,44.0,33.0,2020-03-01,recovered,0
25695,N.A.,Iraq,44.0,33.0,2020-03-01,currently ill,19
25696,N.A.,Iraq,44.0,33.0,2020-03-02,confirmed,26
25697,N.A.,Iraq,44.0,33.0,2020-03-02,died,0
25698,N.A.,Iraq,44.0,33.0,2020-03-02,recovered,0
25699,N.A.,Iraq,44.0,33.0,2020-03-02,currently ill,26
25700,N.A.,Iraq,44.0,33.0,2020-03-03,confirmed,32
25701,N.A.,Iraq,44.0,33.0,2020-03-03,died,0
25702,N.A.,Iraq,44.0,33.0,2020-03-03,recovered,0
25703,N.A.,Iraq,44.0,33.0,2020-03-03,currently ill,32
25704,N.A.,Iraq,44.0,33.0,2020-03-04,confirmed,35
25705,N.A.,Iraq,44.0,33.0,2020-03-04,died,2
25706,N.A.,Iraq,44.0,33.0,2020-03-04,recovered,0
25707,N.A.,Iraq,44.0,33.0,2020-03-04,currently ill,33
25708,N.A.,Iraq,44.0,33.0,2020-03-05,confirmed,35
25709,N.A.,Iraq,44.0,33.0,2020-03-05,died,2
25710,N.A.,Iraq,44.0,33.0,2020-03-05,recovered,0
25711,N.A.,Iraq,44.0,33.0,2020-03-05,currently ill,33
25712,N.A.,Iraq,44.0,33.0,2020-03-06,confirmed,40
25713,N.A.,Iraq,44.0,33.0,2020-03-06,died,3
25714,N.A.,Iraq,44.0,33.0,2020-03-06,recovered,0
25715,N.A.,Iraq,44.0,33.0,2020-03-06,currently ill,37
25716,N.A.,Iraq,44.0,33.0,2020-03-07,confirmed,54
25717,N.A.,Iraq,44.0,33.0,2020-03-07,died,4
25718,N.A.,Iraq,44.0,33.0,2020-03-07,recovered,0
25719,N.A.,Iraq,44.0,33.0,2020-03-07,currently ill,50
25720,N.A.,Iraq,44.0,33.0,2020-03-08,confirmed,60
25721,N.A.,Iraq,44.0,33.0,2020-03-08,died,6
25722,N.A.,Iraq,44.0,33.0,2020-03-08,recovered,0
25723,N.A.,Iraq,44.0,33.0,2020-03-08,currently ill,54
25724,N.A.,Iraq,44.0,33.0,2020-03-09,confirmed,60
25725,N.A.,Iraq,44.0,33.0,2020-03-09,died,6
25726,N.A.,Iraq,44.0,33.0,2020-03-09,recovered,9
25727,N.A.,Iraq,44.0,33.0,2020-03-09,currently ill,45
25728,N.A.,Ireland,-7.6921,53.1424,2020-01-22,confirmed,0
25729,N.A.,Ireland,-7.6921,53.1424,2020-01-22,died,0
25730,N.A.,Ireland,-7.6921,53.1424,2020-01-22,recovered,0
25731,N.A.,Ireland,-7.6921,53.1424,2020-01-22,currently ill,0
25732,N.A.,Ireland,-7.6921,53.1424,2020-01-23,confirmed,0
25733,N.A.,Ireland,-7.6921,53.1424,2020-01-23,died,0
25734,N.A.,Ireland,-7.6921,53.1424,2020-01-23,recovered,0
25735,N.A.,Ireland,-7.6921,53.1424,2020-01-23,currently ill,0
25736,N.A.,Ireland,-7.6921,53.1424,2020-01-24,confirmed,0
25737,N.A.,Ireland,-7.6921,53.1424,2020-01-24,died,0
25738,N.A.,Ireland,-7.6921,53.1424,2020-01-24,recovered,0
25739,N.A.,Ireland,-7.6921,53.1424,2020-01-24,currently ill,0
25740,N.A.,Ireland,-7.6921,53.1424,2020-01-25,confirmed,0
25741,N.A.,Ireland,-7.6921,53.1424,2020-01-25,died,0
25742,N.A.,Ireland,-7.6921,53.1424,2020-01-25,recovered,0
25743,N.A.,Ireland,-7.6921,53.1424,2020-01-25,currently ill,0
25744,N.A.,Ireland,-7.6921,53.1424,2020-01-26,confirmed,0
25745,N.A.,Ireland,-7.6921,53.1424,2020-01-26,died,0
25746,N.A.,Ireland,-7.6921,53.1424,2020-01-26,recovered,0
25747,N.A.,Ireland,-7.6921,53.1424,2020-01-26,currently ill,0
25748,N.A.,Ireland,-7.6921,53.1424,2020-01-27,confirmed,0
25749,N.A.,Ireland,-7.6921,53.1424,2020-01-27,died,0
25750,N.A.,Ireland,-7.6921,53.1424,2020-01-27,recovered,0
25751,N.A.,Ireland,-7.6921,53.1424,2020-01-27,currently ill,0
25752,N.A.,Ireland,-7.6921,53.1424,2020-01-28,confirmed,0
25753,N.A.,Ireland,-7.6921,53.1424,2020-01-28,died,0
25754,N.A.,Ireland,-7.6921,53.1424,2020-01-28,recovered,0
25755,N.A.,Ireland,-7.6921,53.1424,2020-01-28,currently ill,0
25756,N.A.,Ireland,-7.6921,53.1424,2020-01-29,confirmed,0
25757,N.A.,Ireland,-7.6921,53.1424,2020-01-29,died,0
25758,N.A.,Ireland,-7.6921,53.1424,2020-01-29,recovered,0
25759,N.A.,Ireland,-7.6921,53.1424,2020-01-29,currently ill,0
25760,N.A.,Ireland,-7.6921,53.1424,2020-01-30,confirmed,0
25761,N.A.,Ireland,-7.6921,53.1424,2020-01-30,died,0
25762,N.A.,Ireland,-7.6921,53.1424,2020-01-30,recovered,0
25763,N.A.,Ireland,-7.6921,53.1424,2020-01-30,currently ill,0
25764,N.A.,Ireland,-7.6921,53.1424,2020-01-31,confirmed,0
25765,N.A.,Ireland,-7.6921,53.1424,2020-01-31,died,0
25766,N.A.,Ireland,-7.6921,53.1424,2020-01-31,recovered,0
25767,N.A.,Ireland,-7.6921,53.1424,2020-01-31,currently ill,0
25768,N.A.,Ireland,-7.6921,53.1424,2020-02-01,confirmed,0
25769,N.A.,Ireland,-7.6921,53.1424,2020-02-01,died,0
25770,N.A.,Ireland,-7.6921,53.1424,2020-02-01,recovered,0
25771,N.A.,Ireland,-7.6921,53.1424,2020-02-01,currently ill,0
25772,N.A.,Ireland,-7.6921,53.1424,2020-02-02,confirmed,0
25773,N.A.,Ireland,-7.6921,53.1424,2020-02-02,died,0
25774,N.A.,Ireland,-7.6921,53.1424,2020-02-02,recovered,0
25775,N.A.,Ireland,-7.6921,53.1424,2020-02-02,currently ill,0
25776,N.A.,Ireland,-7.6921,53.1424,2020-02-03,confirmed,0
25777,N.A.,Ireland,-7.6921,53.1424,2020-02-03,died,0
25778,N.A.,Ireland,-7.6921,53.1424,2020-02-03,recovered,0
25779,N.A.,Ireland,-7.6921,53.1424,2020-02-03,currently ill,0
25780,N.A.,Ireland,-7.6921,53.1424,2020-02-04,confirmed,0
25781,N.A.,Ireland,-7.6921,53.1424,2020-02-04,died,0
25782,N.A.,Ireland,-7.6921,53.1424,2020-02-04,recovered,0
25783,N.A.,Ireland,-7.6921,53.1424,2020-02-04,currently ill,0
25784,N.A.,Ireland,-7.6921,53.1424,2020-02-05,confirmed,0
25785,N.A.,Ireland,-7.6921,53.1424,2020-02-05,died,0
25786,N.A.,Ireland,-7.6921,53.1424,2020-02-05,recovered,0
25787,N.A.,Ireland,-7.6921,53.1424,2020-02-05,currently ill,0
25788,N.A.,Ireland,-7.6921,53.1424,2020-02-06,confirmed,0
25789,N.A.,Ireland,-7.6921,53.1424,2020-02-06,died,0
25790,N.A.,Ireland,-7.6921,53.1424,2020-02-06,recovered,0
25791,N.A.,Ireland,-7.6921,53.1424,2020-02-06,currently ill,0
25792,N.A.,Ireland,-7.6921,53.1424,2020-02-07,confirmed,0
25793,N.A.,Ireland,-7.6921,53.1424,2020-02-07,died,0
25794,N.A.,Ireland,-7.6921,53.1424,2020-02-07,recovered,0
25795,N.A.,Ireland,-7.6921,53.1424,2020-02-07,currently ill,0
25796,N.A.,Ireland,-7.6921,53.1424,2020-02-08,confirmed,0
25797,N.A.,Ireland,-7.6921,53.1424,2020-02-08,died,0
25798,N.A.,Ireland,-7.6921,53.1424,2020-02-08,recovered,0
25799,N.A.,Ireland,-7.6921,53.1424,2020-02-08,currently ill,0
25800,N.A.,Ireland,-7.6921,53.1424,2020-02-09,confirmed,0
25801,N.A.,Ireland,-7.6921,53.1424,2020-02-09,died,0
25802,N.A.,Ireland,-7.6921,53.1424,2020-02-09,recovered,0
25803,N.A.,Ireland,-7.6921,53.1424,2020-02-09,currently ill,0
25804,N.A.,Ireland,-7.6921,53.1424,2020-02-10,confirmed,0
25805,N.A.,Ireland,-7.6921,53.1424,2020-02-10,died,0
25806,N.A.,Ireland,-7.6921,53.1424,2020-02-10,recovered,0
25807,N.A.,Ireland,-7.6921,53.1424,2020-02-10,currently ill,0
25808,N.A.,Ireland,-7.6921,53.1424,2020-02-11,confirmed,0
25809,N.A.,Ireland,-7.6921,53.1424,2020-02-11,died,0
25810,N.A.,Ireland,-7.6921,53.1424,2020-02-11,recovered,0
25811,N.A.,Ireland,-7.6921,53.1424,2020-02-11,currently ill,0
25812,N.A.,Ireland,-7.6921,53.1424,2020-02-12,confirmed,0
25813,N.A.,Ireland,-7.6921,53.1424,2020-02-12,died,0
25814,N.A.,Ireland,-7.6921,53.1424,2020-02-12,recovered,0
25815,N.A.,Ireland,-7.6921,53.1424,2020-02-12,currently ill,0
25816,N.A.,Ireland,-7.6921,53.1424,2020-02-13,confirmed,0
25817,N.A.,Ireland,-7.6921,53.1424,2020-02-13,died,0
25818,N.A.,Ireland,-7.6921,53.1424,2020-02-13,recovered,0
25819,N.A.,Ireland,-7.6921,53.1424,2020-02-13,currently ill,0
25820,N.A.,Ireland,-7.6921,53.1424,2020-02-14,confirmed,0
25821,N.A.,Ireland,-7.6921,53.1424,2020-02-14,died,0
25822,N.A.,Ireland,-7.6921,53.1424,2020-02-14,recovered,0
25823,N.A.,Ireland,-7.6921,53.1424,2020-02-14,currently ill,0
25824,N.A.,Ireland,-7.6921,53.1424,2020-02-15,confirmed,0
25825,N.A.,Ireland,-7.6921,53.1424,2020-02-15,died,0
25826,N.A.,Ireland,-7.6921,53.1424,2020-02-15,recovered,0
25827,N.A.,Ireland,-7.6921,53.1424,2020-02-15,currently ill,0
25828,N.A.,Ireland,-7.6921,53.1424,2020-02-16,confirmed,0
25829,N.A.,Ireland,-7.6921,53.1424,2020-02-16,died,0
25830,N.A.,Ireland,-7.6921,53.1424,2020-02-16,recovered,0
25831,N.A.,Ireland,-7.6921,53.1424,2020-02-16,currently ill,0
25832,N.A.,Ireland,-7.6921,53.1424,2020-02-17,confirmed,0
25833,N.A.,Ireland,-7.6921,53.1424,2020-02-17,died,0
25834,N.A.,Ireland,-7.6921,53.1424,2020-02-17,recovered,0
25835,N.A.,Ireland,-7.6921,53.1424,2020-02-17,currently ill,0
25836,N.A.,Ireland,-7.6921,53.1424,2020-02-18,confirmed,0
25837,N.A.,Ireland,-7.6921,53.1424,2020-02-18,died,0
25838,N.A.,Ireland,-7.6921,53.1424,2020-02-18,recovered,0
25839,N.A.,Ireland,-7.6921,53.1424,2020-02-18,currently ill,0
25840,N.A.,Ireland,-7.6921,53.1424,2020-02-19,confirmed,0
25841,N.A.,Ireland,-7.6921,53.1424,2020-02-19,died,0
25842,N.A.,Ireland,-7.6921,53.1424,2020-02-19,recovered,0
25843,N.A.,Ireland,-7.6921,53.1424,2020-02-19,currently ill,0
25844,N.A.,Ireland,-7.6921,53.1424,2020-02-20,confirmed,0
25845,N.A.,Ireland,-7.6921,53.1424,2020-02-20,died,0
25846,N.A.,Ireland,-7.6921,53.1424,2020-02-20,recovered,0
25847,N.A.,Ireland,-7.6921,53.1424,2020-02-20,currently ill,0
25848,N.A.,Ireland,-7.6921,53.1424,2020-02-21,confirmed,0
25849,N.A.,Ireland,-7.6921,53.1424,2020-02-21,died,0
25850,N.A.,Ireland,-7.6921,53.1424,2020-02-21,recovered,0
25851,N.A.,Ireland,-7.6921,53.1424,2020-02-21,currently ill,0
25852,N.A.,Ireland,-7.6921,53.1424,2020-02-22,confirmed,0
25853,N.A.,Ireland,-7.6921,53.1424,2020-02-22,died,0
25854,N.A.,Ireland,-7.6921,53.1424,2020-02-22,recovered,0
25855,N.A.,Ireland,-7.6921,53.1424,2020-02-22,currently ill,0
25856,N.A.,Ireland,-7.6921,53.1424,2020-02-23,confirmed,0
25857,N.A.,Ireland,-7.6921,53.1424,2020-02-23,died,0
25858,N.A.,Ireland,-7.6921,53.1424,2020-02-23,recovered,0
25859,N.A.,Ireland,-7.6921,53.1424,2020-02-23,currently ill,0
25860,N.A.,Ireland,-7.6921,53.1424,2020-02-24,confirmed,0
25861,N.A.,Ireland,-7.6921,53.1424,2020-02-24,died,0
25862,N.A.,Ireland,-7.6921,53.1424,2020-02-24,recovered,0
25863,N.A.,Ireland,-7.6921,53.1424,2020-02-24,currently ill,0
25864,N.A.,Ireland,-7.6921,53.1424,2020-02-25,confirmed,0
25865,N.A.,Ireland,-7.6921,53.1424,2020-02-25,died,0
25866,N.A.,Ireland,-7.6921,53.1424,2020-02-25,recovered,0
25867,N.A.,Ireland,-7.6921,53.1424,2020-02-25,currently ill,0
25868,N.A.,Ireland,-7.6921,53.1424,2020-02-26,confirmed,0
25869,N.A.,Ireland,-7.6921,53.1424,2020-02-26,died,0
25870,N.A.,Ireland,-7.6921,53.1424,2020-02-26,recovered,0
25871,N.A.,Ireland,-7.6921,53.1424,2020-02-26,currently ill,0
25872,N.A.,Ireland,-7.6921,53.1424,2020-02-27,confirmed,0
25873,N.A.,Ireland,-7.6921,53.1424,2020-02-27,died,0
25874,N.A.,Ireland,-7.6921,53.1424,2020-02-27,recovered,0
25875,N.A.,Ireland,-7.6921,53.1424,2020-02-27,currently ill,0
25876,N.A.,Ireland,-7.6921,53.1424,2020-02-28,confirmed,0
25877,N.A.,Ireland,-7.6921,53.1424,2020-02-28,died,0
25878,N.A.,Ireland,-7.6921,53.1424,2020-02-28,recovered,0
25879,N.A.,Ireland,-7.6921,53.1424,2020-02-28,currently ill,0
25880,N.A.,Ireland,-7.6921,53.1424,2020-02-29,confirmed,1
25881,N.A.,Ireland,-7.6921,53.1424,2020-02-29,died,0
25882,N.A.,Ireland,-7.6921,53.1424,2020-02-29,recovered,0
25883,N.A.,Ireland,-7.6921,53.1424,2020-02-29,currently ill,1
25884,N.A.,Ireland,-7.6921,53.1424,2020-03-01,confirmed,1
25885,N.A.,Ireland,-7.6921,53.1424,2020-03-01,died,0
25886,N.A.,Ireland,-7.6921,53.1424,2020-03-01,recovered,0
25887,N.A.,Ireland,-7.6921,53.1424,2020-03-01,currently ill,1
25888,N.A.,Ireland,-7.6921,53.1424,2020-03-02,confirmed,1
25889,N.A.,Ireland,-7.6921,53.1424,2020-03-02,died,0
25890,N.A.,Ireland,-7.6921,53.1424,2020-03-02,recovered,0
25891,N.A.,Ireland,-7.6921,53.1424,2020-03-02,currently ill,1
25892,N.A.,Ireland,-7.6921,53.1424,2020-03-03,confirmed,2
25893,N.A.,Ireland,-7.6921,53.1424,2020-03-03,died,0
25894,N.A.,Ireland,-7.6921,53.1424,2020-03-03,recovered,0
25895,N.A.,Ireland,-7.6921,53.1424,2020-03-03,currently ill,2
25896,N.A.,Ireland,-7.6921,53.1424,2020-03-04,confirmed,6
25897,N.A.,Ireland,-7.6921,53.1424,2020-03-04,died,0
25898,N.A.,Ireland,-7.6921,53.1424,2020-03-04,recovered,0
25899,N.A.,Ireland,-7.6921,53.1424,2020-03-04,currently ill,6
25900,N.A.,Ireland,-7.6921,53.1424,2020-03-05,confirmed,6
25901,N.A.,Ireland,-7.6921,53.1424,2020-03-05,died,0
25902,N.A.,Ireland,-7.6921,53.1424,2020-03-05,recovered,0
25903,N.A.,Ireland,-7.6921,53.1424,2020-03-05,currently ill,6
25904,N.A.,Ireland,-7.6921,53.1424,2020-03-06,confirmed,18
25905,N.A.,Ireland,-7.6921,53.1424,2020-03-06,died,0
25906,N.A.,Ireland,-7.6921,53.1424,2020-03-06,recovered,0
25907,N.A.,Ireland,-7.6921,53.1424,2020-03-06,currently ill,18
25908,N.A.,Ireland,-7.6921,53.1424,2020-03-07,confirmed,18
25909,N.A.,Ireland,-7.6921,53.1424,2020-03-07,died,0
25910,N.A.,Ireland,-7.6921,53.1424,2020-03-07,recovered,0
25911,N.A.,Ireland,-7.6921,53.1424,2020-03-07,currently ill,18
25912,N.A.,Ireland,-7.6921,53.1424,2020-03-08,confirmed,19
25913,N.A.,Ireland,-7.6921,53.1424,2020-03-08,died,0
25914,N.A.,Ireland,-7.6921,53.1424,2020-03-08,recovered,0
25915,N.A.,Ireland,-7.6921,53.1424,2020-03-08,currently ill,19
25916,N.A.,Ireland,-7.6921,53.1424,2020-03-09,confirmed,21
25917,N.A.,Ireland,-7.6921,53.1424,2020-03-09,died,0
25918,N.A.,Ireland,-7.6921,53.1424,2020-03-09,recovered,0
